,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
586,587,30,191004.99478714162,55.0,10267,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,124834.05172413793,180921.19589041095,181169.40553633217,185763.80737704918,175985.4779614325,6,7,100,2000,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,168897.5684931507,132291.07534246575,138866.29591836734,213599.9076923077,192789.65789473685,146889.24812030076,210,209942.1052631579,606,0,816,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,838,0,0,838,1,0,1,0,2,1,0.25,5,180921.19589041095,0,0.75,180921.19589041095,1961.0,240052.6903409091,1,275,0.5,0.5,115039.12222222223,0,0,112,0,0,0,0.66,0.25,181007.1793814433,0,5,2008,180921.19589041095,175202.21953255427,130000
587,588,85,191004.99478714162,74.0,8740,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,5,6,36,1982,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,206643.42081447964,161573.06818181818,672,180921.19589041095,0,168,840,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,860,0,0,860,1,0,1,0,2,1,0.5,4,180921.19589041095,0,0.75,180921.19589041095,1996.0,137570.4606413994,2,528,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2009,180921.19589041095,175202.21953255427,137000
588,589,20,191004.99478714162,65.0,25095,181130.53851444292,181294.5186751233,206101.6652892562,203661.11111111112,176938.0475285171,204379.23076923078,212565.42857142858,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,8,50,2003,194690.0,180921.19589041095,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,257689.80597014926,235413.72009569377,1324,180921.19589041095,0,113,1437,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1473,0,0,1473,2,0,1,0,1,1,1.0,5,180921.19589041095,2,0.75,194411.47318611987,1968.0,137570.4606413994,1,452,0.5,0.5,186433.973880597,0,48,0,0,60,0,0.66,0.5,181007.1793814433,0,6,2009,180921.19589041095,180921.19589041095,143000
589,590,40,126316.83027522935,50.0,9100,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,124834.05172413793,180921.19589041095,121166.66666666667,185763.80737704918,175985.4779614325,5,6,88,1960,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,132291.07534246575,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,742,742,182021.19537815126,142362.8761682243,186186.7098901099,122196.89361702128,779,0,156,935,0,0,1,0,2,1,0.5,4,180921.19589041095,0,0.75,180921.19589041095,1988.0,137570.4606413994,1,308,0.5,0.5,132330.0,0,0,0,0,0,0,0.66,0.5,181007.1793814433,600,8,2008,180921.19589041095,175202.21953255427,79500
590,591,60,191004.99478714162,64.0,8320,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,7,5,14,2004,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,235413.72009569377,490,180921.19589041095,0,280,770,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,770,812,0,1582,0,0,2,1,3,1,0.75,6,180921.19589041095,0,0.75,194411.47318611987,2004.0,202068.86966824645,2,520,0.5,0.5,186433.973880597,0,45,0,0,0,0,0.66,0.5,181007.1793814433,0,9,2008,180921.19589041095,175202.21953255427,185900
591,592,60,191004.99478714162,97.0,13478,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,10,5,10,2008,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,30,420.0,1.0,184034.89625585024,225230.44204018547,327041.04132231406,181492.2277448071,257689.80597014926,235413.72009569377,1338,180921.19589041095,0,384,1722,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1728,568,0,2296,1,0,2,1,3,1,1.0,10,180921.19589041095,1,0.75,254751.73863636365,2008.0,202068.86966824645,3,842,0.5,0.5,186433.973880597,382,274,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2009,200390.0,175202.21953255427,451950
592,593,20,191004.99478714162,60.0,6600,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,8,36,2003,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,168897.5684931507,225230.44204018547,138866.29591836734,213599.9076923077,163439.24823410696,235413.72009569377,816,180921.19589041095,0,0,816,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,816,0,0,816,1,0,1,0,2,1,0.5,4,180921.19589041095,0,0.75,180921.19589041095,1985.0,240052.6903409091,2,816,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2008,180921.19589041095,175202.21953255427,138000
593,594,120,126316.83027522935,0.0,4435,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,6,5,15,2003,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,170.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,206643.42081447964,235413.72009569377,685,180921.19589041095,0,163,848,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,848,0,0,848,1,0,1,0,1,1,0.75,4,180921.19589041095,0,0.75,194411.47318611987,2003.0,240052.6903409091,2,420,0.5,0.5,186433.973880597,140,0,0,0,0,0,0.66,0.5,181007.1793814433,0,5,2009,180921.19589041095,175202.21953255427,140000
594,595,20,191004.99478714162,88.0,7990,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,43,1975,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,202688.4789644013,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,924,924,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,924,0,0,924,0,0,1,0,3,1,0.5,5,180921.19589041095,0,0.75,180921.19589041095,1981.0,137570.4606413994,1,280,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,4,2008,180921.19589041095,175202.21953255427,110000
595,596,20,191004.99478714162,69.0,11302,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,13,2006,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,238.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,257689.80597014926,235413.72009569377,1422,180921.19589041095,0,392,1814,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1826,0,0,1826,1,0,2,0,3,1,0.75,7,180921.19589041095,1,0.5,194411.47318611987,2005.0,240052.6903409091,3,758,0.5,0.5,186433.973880597,180,75,0,0,120,0,0.66,0.5,181007.1793814433,0,8,2006,180921.19589041095,180921.19589041095,319000
596,597,70,126316.83027522935,60.0,3600,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,6,7,108,1993,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,684,684,182021.19537815126,214914.42914979756,105264.07368421053,122196.89361702128,684,684,0,1368,0,0,1,0,3,1,0.5,7,180921.19589041095,0,0.75,180921.19589041095,1930.0,137570.4606413994,1,216,0.5,0.25,115039.12222222223,0,158,0,0,0,0,0.66,0.5,181007.1793814433,0,10,2006,180921.19589041095,175202.21953255427,114504
597,598,120,191004.99478714162,53.0,3922,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,194870.88235294117,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,7,5,12,2007,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,72.0,0.75,184034.89625585024,225230.44204018547,327041.04132231406,181492.2277448071,206643.42081447964,180921.19589041095,0,180921.19589041095,0,1258,1258,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1402,0,0,1402,0,2,0,2,2,1,0.75,7,180921.19589041095,1,0.75,194411.47318611987,2006.0,240052.6903409091,3,648,0.5,0.5,186433.973880597,120,16,0,0,0,0,0.66,0.5,181007.1793814433,0,2,2007,180921.19589041095,180921.19589041095,194201
598,599,20,191004.99478714162,80.0,12984,181130.53851444292,181294.5186751233,164754.81837837838,143104.07936507938,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,41,1977,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,459.0,0.5,184034.89625585024,149805.714511041,202688.4789644013,181492.2277448071,192789.65789473685,161573.06818181818,1283,164364.13043478262,147,0,1430,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1647,0,0,1647,1,0,2,0,3,1,0.75,7,180921.19589041095,1,0.5,194411.47318611987,1977.0,240052.6903409091,2,621,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,3,2006,180921.19589041095,175202.21953255427,217500
599,600,160,126316.83027522935,24.0,1950,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,137500.0,184495.49206349207,181169.40553633217,135911.62790697673,180921.19589041095,6,6,38,1980,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,168897.5684931507,149805.714511041,202688.4789644013,181492.2277448071,163439.24823410696,151852.7027027027,81,180982.14285714287,612,23,716,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,716,840,0,1556,1,0,2,1,3,1,0.5,6,180921.19589041095,1,0.5,194411.47318611987,1980.0,240052.6903409091,2,452,0.5,0.5,186433.973880597,161,0,0,0,0,0,0.66,1.0,181007.1793814433,0,7,2008,143973.2558139535,175202.21953255427,151000
600,601,60,191004.99478714162,74.0,10927,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,8,5,13,2005,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,280.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,206643.42081447964,235413.72009569377,546,180921.19589041095,0,512,1058,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1058,846,0,1904,1,0,2,1,3,1,1.0,8,180921.19589041095,1,0.75,254751.73863636365,2003.0,240052.6903409091,2,736,0.5,0.5,186433.973880597,179,60,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2006,180921.19589041095,175202.21953255427,275000
601,602,50,126316.83027522935,50.0,9000,181130.53851444292,181294.5186751233,164754.81837837838,143104.07936507938,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,6,6,81,1950,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,168897.5684931507,225230.44204018547,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,780,780,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,780,595,0,1375,0,0,1,1,3,1,0.75,6,180921.19589041095,1,0.75,180921.19589041095,1979.0,137570.4606413994,1,544,0.5,0.5,132330.0,0,162,0,0,126,0,0.66,0.5,181007.1793814433,0,12,2007,180921.19589041095,175202.21953255427,141000
602,603,60,191004.99478714162,80.0,10041,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,8,5,26,1992,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,192789.65789473685,235413.72009569377,789,180921.19589041095,0,119,908,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,927,988,0,1915,1,0,2,1,3,1,0.75,8,180921.19589041095,1,0.5,194411.47318611987,1992.0,240052.6903409091,2,506,0.5,0.5,186433.973880597,120,150,0,0,0,0,0.66,0.5,181007.1793814433,0,2,2006,180921.19589041095,146526.62376237623,220000
603,604,160,214014.06153846154,30.0,3182,181130.53851444292,168000.58536585365,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,181959.34210526315,180921.19589041095,7,5,14,2005,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,600,600,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,600,600,0,1200,0,0,2,1,2,1,0.75,4,180921.19589041095,0,0.75,180921.19589041095,2004.0,202068.86966824645,2,480,0.5,0.5,186433.973880597,0,172,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2010,180921.19589041095,175202.21953255427,151000
604,605,20,191004.99478714162,88.0,12803,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,16,2002,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,99.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,192789.65789473685,235413.72009569377,922,180921.19589041095,0,572,1494,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1494,0,0,1494,1,0,2,0,3,1,0.75,6,180921.19589041095,1,0.5,194411.47318611987,2002.0,202068.86966824645,2,530,0.5,0.5,186433.973880597,192,36,0,0,0,0,0.66,0.5,181007.1793814433,0,9,2008,180921.19589041095,175202.21953255427,221000
605,606,60,191004.99478714162,85.0,13600,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,7,6,53,1990,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,176.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,149493.6554054054,454,180921.19589041095,0,314,768,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,1186,800,0,1986,0,0,2,1,3,1,0.5,7,180921.19589041095,3,0.25,194411.47318611987,1965.0,137570.4606413994,2,486,0.5,0.5,186433.973880597,0,42,0,0,189,0,0.66,0.5,181007.1793814433,0,10,2009,180921.19589041095,175202.21953255427,205000
606,607,20,191004.99478714162,82.0,12464,181130.53851444292,181294.5186751233,239833.36585365853,203661.11111111112,181623.4258555133,196734.13846153847,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,22,1996,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,168897.5684931507,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,235413.72009569377,732,180921.19589041095,0,308,1040,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1040,0,0,1040,1,0,1,0,3,1,0.75,6,180921.19589041095,0,0.75,180921.19589041095,2000.0,137570.4606413994,2,576,0.5,0.5,186433.973880597,168,0,0,0,0,0,0.66,1.0,181007.1793814433,0,11,2009,180921.19589041095,175202.21953255427,152000
607,608,20,191004.99478714162,78.0,7800,181130.53851444292,181294.5186751233,164754.81837837838,143104.07936507938,176938.0475285171,196734.13846153847,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,5,8,70,2002,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,168897.5684931507,149805.714511041,138866.29591836734,213599.9076923077,163439.24823410696,235413.72009569377,603,180921.19589041095,0,293,896,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1112,896,0,2008,1,0,3,0,3,1,1.0,8,180921.19589041095,0,0.75,194411.47318611987,1948.0,137570.4606413994,1,230,0.5,0.5,186433.973880597,103,0,0,0,0,0,0.66,0.5,181007.1793814433,0,8,2006,180921.19589041095,175202.21953255427,225000
608,609,70,191004.99478714162,78.0,12168,181130.53851444292,181294.5186751233,164754.81837837838,231533.94,176938.0475285171,196734.13846153847,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,8,6,84,1998,171483.95617879054,179803.6792189679,194573.0,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,192789.65789473685,149493.6554054054,428,180921.19589041095,0,537,965,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,1940,1254,0,3194,0,0,2,1,4,1,0.5,10,180921.19589041095,2,0.75,160570.68421052632,1934.0,137570.4606413994,2,380,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,9,2007,180921.19589041095,167377.41666666666,359100
